employee_id,full_name,gender,age,department,job_level,education,hire_date,termination_date,employment_status,termination_reason,annual_salary,performance_rating,months_since_last_promotion,monthly_overtime_hours,job_satisfaction,commute_miles,work_arrangement,training_hours_last_year
E11604,Rebecca Young,Female,24,Engineering,Entry,Bachelor's,2023-01-27,,Active,,85800.0,4,25,7.1,2.0,16.5,Remote,35
E11605,Nancy Hernandez,Female,33,Engineering,Manager,Master's,2025-02-07,,Active,,196700.0,4,5,4.8,2.8,7.0,Hybrid,12
E11606,Cynthia Moore,Female,32,HR,Senior,Bachelor's,2025-05-09,,Active,,90800.0,2,11,10.5,2.4,21.3,Hybrid,20
E11607,Steven Wright,Male,31,Customer Support,Associate,Bachelor's,2024-01-16,,Active,,55500.0,2,31,22.7,2.8,8.3,Hybrid,22
E11608,Ryan Gonzalez,Male,31,Engineering,Lead,Master's,2025-05-10,,Active,,172900.0,3,15,13.5,3.4,18.6,Remote,30
E11609,Sharon Hernandez,Female,38,Operations,Lead,Associate Degree,2020-11-22,,Active,,99900.0,2,18,5.2,2.8,19.8,Hybrid,27
E11610,Michelle Perez,Female,41,IT,Lead,Bachelor's,2025-01-05,2025-10-10,Terminated,Voluntary - Better Opportunity,134000.0,2,1,12.4,3.1,15.8,Remote,11
E11611,Donna Anderson,Female,38,Operations,Associate,Bachelor's,2018-12-06,2022-10-23,Terminated,Involuntary - Performance,68900.0,3,84,17.8,1.7,16.1,Remote,44
E11612,Betty Perez,Female,25,Operations,Entry,High School,2023-05-26,,Active,,47300.0,2,39,13.9,2.4,1.6,Remote,32
E11613,Edward Brown,Male,29,Operations,Manager,Associate Degree,2019-08-13,,Active,,128300.0,3,36,10.7,3.2,14.1,Onsite,21
E11614,Nancy Martinez,Female,32,Customer Support,Entry,Bachelor's,2024-06-04,,Active,,40400.0,3,27,29.4,2.7,1.8,Hybrid,10
E11615,Robert Young,Male,22,Operations,Associate,Associate Degree,2024-06-23,,Active,,65700.0,3,5,11.9,3.3,8.5,Onsite,26
E11616,Deborah Clark,Female,30,Marketing,Senior,Master's,2026-06-17,,Active,,97600.0,3,1,2.4,5.0,9.0,Hybrid,8
E11617,Eric Hernandez,Male,42,Finance,Manager,Bachelor's,2025-08-15,,Active,,175000.0,2,0,1.9,3.6,6.0,Remote,34
E11618,Linda Taylor,Female,40,Finance,Lead,Associate Degree,2023-03-29,,Active,,149300.0,3,11,2.5,3.0,1.5,Remote,4
E11619,Michelle Martinez,Female,45,IT,Senior,Bachelor's,2019-04-17,,Active,,121300.0,3,2,13.4,4.5,20.9,Hybrid,14
E11620,Robert Perez,Male,46,Customer Support,Lead,Bachelor's,2020-07-29,,Active,,91500.0,2,16,15.0,3.5,17.2,Remote,19
E11621,Jessica Lewis,Female,23,Sales,Entry,Master's,2024-07-23,2024-10-02,Terminated,Involuntary - Performance,60200.0,3,0,13.5,2.4,6.3,Hybrid,13
E11622,David Jones,Male,34,IT,Lead,Master's,2022-01-04,,Active,,145500.0,4,1,6.8,3.9,7.4,Remote,33
E11623,Carol King,Female,36,Engineering,Senior,Master's,2021-12-06,,Active,,134600.0,4,23,14.8,2.5,0.5,Hybrid,13
E11624,Jacob Robinson,Male,28,Engineering,Entry,Master's,2024-09-11,2025-06-04,Terminated,Involuntary - Performance,88100.0,3,10,10.5,3.8,12.7,Onsite,18
E11625,Thomas White,Male,42,HR,Lead,Bachelor's,2021-09-07,,Active,,121500.0,3,18,7.0,3.6,0.5,Hybrid,7
E11626,Robert Clark,Male,39,Sales,Senior,Bachelor's,2020-01-06,,Active,,121000.0,3,3,12.3,3.5,17.7,Onsite,26
E11627,James Perez,Male,44,Sales,Associate,Associate Degree,2021-05-10,2022-04-15,Terminated,Voluntary - Better Opportunity,89100.0,2,34,16.8,2.3,5.2,Hybrid,22
E11628,Amanda Martin,Female,47,Operations,Senior,Bachelor's,2021-11-09,,Active,,84900.0,4,4,3.6,3.3,3.0,Hybrid,24
E11629,Paul King,Male,49,HR,Manager,Bachelor's,2020-08-31,,Active,,154600.0,3,21,4.6,4.2,9.4,Onsite,6
E11630,Sharon Sanchez,Female,42,IT,Associate,Bachelor's,2023-08-17,2023-10-21,Terminated,Involuntary - Performance,85600.0,4,23,12.8,2.8,7.9,Hybrid,5
E11631,Daniel Young,Male,35,Marketing,Associate,Bachelor's,2019-03-10,,Active,,84500.0,2,11,14.4,3.2,21.1,Remote,33
E11632,Paul Robinson,Male,24,Sales,Associate,High School,2023-09-22,,Active,,82600.0,3,24,14.5,2.7,8.5,Hybrid,2
E11633,Michelle Martin,Female,33,IT,Senior,Bachelor's,2022-01-02,,Active,,112000.0,3,4,0.0,3.9,6.0,Hybrid,20
E11634,Jennifer Wright,Female,39,Finance,Associate,Bachelor's,2020-11-25,,Active,,95500.0,4,19,14.9,2.5,10.6,Hybrid,12
E11635,Jessica Robinson,Female,45,Engineering,Manager,Associate Degree,2024-07-20,,Active,,188000.0,4,25,15.9,2.7,2.0,Onsite,21
E11636,Melissa Young,Female,52,Customer Support,Manager,Bachelor's,2023-07-18,,Active,,110000.0,3,34,12.5,2.5,14.8,Hybrid,30
E11637,Barbara King,Female,30,Customer Support,Entry,Bachelor's,2025-05-28,,Active,,39600.0,4,13,8.8,3.3,3.6,Hybrid,7
E11638,Sandra Smith,Female,29,Sales,Entry,Bachelor's,2025-04-01,,Active,,59800.0,3,17,15.1,2.7,19.8,Hybrid,14
E11639,Sarah Davis,Female,33,Marketing,Senior,Master's,2025-01-20,,Active,,93500.0,4,19,1.4,3.5,10.5,Onsite,6
E11640,Amy Miller,Female,39,Customer Support,Lead,Bachelor's,2022-12-21,2025-05-30,Terminated,Involuntary - Performance,83500.0,4,23,11.8,2.1,4.4,Hybrid,28
E11641,Joseph Lopez,Male,22,Engineering,Entry,Bachelor's,2024-11-10,,Active,,81600.0,3,21,12.8,4.1,0.5,Hybrid,28
E11642,Linda Martin,Female,39,Engineering,Associate,Bachelor's,2021-02-18,,Active,,118200.0,2,10,3.5,3.4,16.8,Hybrid,29
E11643,Eric Hill,Male,23,Marketing,Associate,Bachelor's,2022-07-15,,Active,,82600.0,2,0,9.1,3.8,3.3,Onsite,2
E11644,Edward Rodriguez,Male,24,Engineering,Entry,Associate Degree,2024-03-20,2025-03-23,Terminated,Voluntary - Personal,87100.0,2,6,5.0,3.1,10.0,Hybrid,10
E11645,Barbara Moore,Female,34,Operations,Senior,Bachelor's,2021-04-09,2022-06-13,Terminated,Voluntary - Better Opportunity,84500.0,2,10,7.0,3.8,0.8,Hybrid,22
E11646,Ronald Smith,Male,51,HR,Manager,Bachelor's,2018-11-07,,Active,,151500.0,2,4,11.9,1.9,21.0,Remote,39
E11647,Carol Harris,Female,30,Operations,Senior,Bachelor's,2023-03-26,,Active,,80600.0,2,5,14.2,2.4,23.2,Onsite,5
E11648,Kimberly Torres,Female,38,IT,Lead,Master's,2019-03-25,,Active,,138800.0,5,13,10.6,2.8,9.4,Hybrid,16
E11649,Barbara Garcia,Female,21,Marketing,Associate,Bachelor's,2019-03-15,,Active,,77600.0,4,19,1.8,3.7,0.8,Hybrid,15
E11650,Sandra Moore,Female,55,Operations,Manager,Master's,2020-11-27,,Active,,119300.0,3,16,11.6,3.6,26.5,Remote,12
E11651,Kimberly Johnson,Female,25,IT,Associate,Bachelor's,2025-12-07,,Active,,85700.0,2,8,5.5,3.8,12.8,Onsite,25
E11652,Margaret Gonzalez,Female,34,IT,Associate,Bachelor's,2024-10-21,,Active,,83300.0,3,19,7.9,3.0,4.0,Onsite,7
E11653,Thomas Lopez,Male,26,Customer Support,Entry,Bachelor's,2024-06-04,,Active,,41600.0,4,27,16.4,3.2,14.4,Onsite,24
E11654,Sandra White,Female,28,Operations,Entry,Master's,2018-09-01,,Active,,52200.0,3,3,15.7,3.1,32.3,Hybrid,15
E11655,John Thomas,Male,27,HR,Senior,Associate Degree,2022-05-27,2025-07-10,Terminated,Voluntary - Better Opportunity,98200.0,1,5,0.3,3.8,4.0,Hybrid,17
E11656,Susan Robinson,Female,38,Engineering,Associate,Master's,2025-09-08,,Active,,107400.0,3,0,5.8,3.6,13.0,Hybrid,18
E11657,Mark Martinez,Male,43,Customer Support,Associate,Bachelor's,2021-12-03,,Active,,56300.0,4,24,18.3,3.9,13.1,Hybrid,22
E11658,Larry Jackson,Male,41,Engineering,Manager,Bachelor's,2021-05-09,2023-04-08,Terminated,Involuntary - Restructuring,227600.0,3,20,5.2,3.1,19.6,Hybrid,10
E11659,Thomas Lee,Male,26,HR,Entry,High School,2018-12-29,,Active,,57600.0,5,10,9.1,3.8,3.8,Hybrid,33
E11660,Karen Harris,Female,27,Operations,Entry,Associate Degree,2018-09-05,2021-01-26,Terminated,Involuntary - Performance,49000.0,2,0,13.2,3.2,8.9,Onsite,25
E11661,Cynthia Lopez,Female,40,Sales,Senior,Bachelor's,2022-02-18,,Active,,108600.0,3,8,3.3,3.0,7.0,Onsite,27
E11662,Mark Thomas,Male,44,Sales,Senior,Bachelor's,2020-10-22,,Active,,117700.0,3,71,17.1,2.9,1.8,Onsite,39
E11663,Linda Flores,Female,30,IT,Associate,Bachelor's,2023-01-28,,Active,,92100.0,2,29,17.5,3.1,2.3,Onsite,6
E11664,Laura Johnson,Female,29,Sales,Entry,Master's,2025-07-09,,Active,,61200.0,3,4,16.7,3.7,3.8,Hybrid,21
E11665,Lisa Allen,Female,43,Engineering,Lead,Bachelor's,2021-12-04,,Active,,185000.0,4,15,2.8,3.2,2.0,Onsite,18
E11666,Jennifer Young,Female,37,Customer Support,Lead,Bachelor's,2020-02-21,,Active,,87600.0,3,26,20.9,2.8,1.1,Hybrid,27
E11667,Sarah Davis,Female,34,HR,Senior,PhD,2020-01-18,,Active,,99900.0,2,74,13.3,3.4,22.8,Remote,38
E11668,Melissa Thomas,Female,38,Finance,Manager,High School,2024-01-02,,Active,,173900.0,2,4,9.0,3.3,8.1,Hybrid,15
E11669,Melissa Scott,Female,43,Engineering,Director,Associate Degree,2021-09-19,,Active,,260000.0,2,28,15.7,3.0,13.3,Hybrid,23
E11670,Ronald Lee,Male,47,Sales,Lead,Master's,2018-11-01,,Active,,144800.0,3,17,8.4,1.7,0.7,Hybrid,16
E11671,Lisa Jones,Female,39,Finance,Associate,Master's,2018-12-28,,Active,,96400.0,2,17,0.0,3.9,20.7,Hybrid,30
E11672,Joseph Robinson,Male,34,Customer Support,Associate,Master's,2025-10-16,2026-06-04,Terminated,Voluntary - Better Opportunity,52300.0,4,3,20.0,2.5,6.7,Hybrid,14
E11673,Linda Hill,Female,40,Operations,Lead,Master's,2025-09-30,2026-01-07,Terminated,Voluntary - Better Opportunity,93100.0,4,11,13.4,1.9,0.5,Onsite,17
E11674,Amanda Wright,Female,35,IT,Entry,Associate Degree,2024-09-28,,Active,,60600.0,4,23,8.1,2.6,4.8,Hybrid,18
E11675,Carol Miller,Female,31,Operations,Associate,Associate Degree,2019-08-12,,Active,,68200.0,3,8,12.1,2.2,2.9,Hybrid,14
E11676,Michelle Lewis,Female,37,Customer Support,Senior,Bachelor's,2024-06-27,,Active,,72400.0,2,26,15.6,2.7,7.7,Hybrid,25
E11677,Jacob Hill,Male,34,Engineering,Associate,Master's,2024-03-21,,Active,,113300.0,2,29,2.8,3.5,2.7,Remote,30
E11678,Laura Young,Female,38,Finance,Senior,Master's,2018-08-29,,Active,,128400.0,1,68,13.8,2.0,41.5,Hybrid,25
E11679,Kevin Perez,Male,26,Customer Support,Entry,Associate Degree,2025-02-22,2026-01-30,Terminated,Voluntary - Personal,41700.0,2,7,20.5,2.7,9.5,Remote,18
E11680,Brian Moore,Male,33,Operations,Associate,Bachelor's,2019-07-05,2022-05-21,Terminated,Voluntary - Personal,70500.0,2,1,10.4,2.3,9.2,Hybrid,32
E11681,Betty Lee,Female,39,Marketing,Senior,Associate Degree,2021-09-25,,Active,,100000.0,3,55,10.0,3.3,21.9,Hybrid,29
E11682,Jessica Taylor,Female,39,Sales,Associate,Master's,2022-06-13,,Active,,83100.0,3,32,11.5,2.0,0.5,Onsite,19
E11683,Jonathan Martin,Male,40,Engineering,Entry,Bachelor's,2024-08-20,,Active,,84200.0,3,8,12.2,3.2,7.6,Onsite,12
E11684,Melissa Allen,Female,23,Sales,Entry,Master's,2024-09-24,,Active,,58200.0,1,23,14.2,2.7,22.6,Hybrid,26
E11685,Emily Rodriguez,Female,30,Engineering,Associate,Bachelor's,2024-10-12,,Active,,105600.0,2,6,15.8,2.8,6.3,Onsite,24
E11686,Ryan Smith,Male,40,Marketing,Senior,Bachelor's,2021-12-10,,Active,,105200.0,3,24,4.6,3.0,3.4,Remote,17
E11687,Eric Robinson,Male,40,Customer Support,Lead,Master's,2026-04-15,,Active,,84400.0,2,4,16.2,2.9,3.5,Remote,25
E11688,Steven Wright,Male,31,Marketing,Associate,Associate Degree,2021-02-27,,Active,,89300.0,2,20,4.5,3.9,14.9,Onsite,18
E11689,David Lee,Male,26,Engineering,Entry,Bachelor's,2024-11-24,,Active,,86700.0,3,21,5.1,3.2,8.4,Remote,37
E11690,Ryan Wilson,Male,28,HR,Senior,Bachelor's,2025-05-28,2025-08-09,Terminated,Involuntary - Performance,95600.0,3,15,2.3,3.6,5.5,Remote,21
E11691,Christopher Jones,Male,34,Sales,Senior,Bachelor's,2021-02-19,,Active,,117000.0,2,6,15.6,2.9,3.5,Remote,20
E11692,Thomas Harris,Male,27,Customer Support,Entry,Bachelor's,2022-05-17,,Active,,45600.0,2,26,11.8,2.8,21.1,Hybrid,29
E11693,Jennifer Jackson,Female,43,Customer Support,Associate,Bachelor's,2020-05-05,,Active,,56200.0,2,7,15.0,3.4,14.9,Remote,26
E11694,James Davis,Male,31,Engineering,Entry,Bachelor's,2023-01-27,,Active,,89000.0,2,5,9.5,3.4,4.1,Onsite,7
E11695,Lisa Clark,Female,45,Finance,Associate,High School,2025-07-08,,Active,,90400.0,3,10,6.7,3.5,8.5,Onsite,21
E11696,Jonathan King,Male,24,Sales,Associate,Associate Degree,2023-06-04,,Active,,84000.0,3,0,10.6,3.1,2.7,Hybrid,46
E11697,Jeffrey Taylor,Male,22,IT,Entry,Associate Degree,2023-04-15,,Active,,69700.0,2,3,0.6,3.2,21.6,Remote,9
E11698,Melissa Taylor,Female,37,Sales,Entry,Bachelor's,2023-07-21,,Active,,60800.0,3,0,8.2,3.6,2.5,Remote,24
E11699,Lisa Hill,Female,36,Customer Support,Associate,Master's,2022-06-04,,Active,,54600.0,3,16,17.0,3.2,11.1,Onsite,20
E11700,Ryan Lee,Male,28,Customer Support,Entry,Bachelor's,2021-05-08,2024-11-06,Terminated,Voluntary - Personal,43400.0,3,18,27.3,2.1,3.2,Onsite,16
E11701,Daniel Anderson,Male,39,Sales,Lead,Bachelor's,2021-11-25,,Active,,132700.0,1,14,11.5,2.4,6.0,Onsite,15
E11702,Barbara King,Female,25,Finance,Associate,Master's,2020-06-16,,Active,,98200.0,2,3,5.1,2.9,7.4,Hybrid,15
E11703,Gary Williams,Male,31,Sales,Lead,PhD,2025-02-12,,Active,,127300.0,2,10,13.5,3.5,1.0,Remote,16
E11704,Elizabeth Perez,Female,33,Engineering,Entry,Bachelor's,2024-09-30,,Active,,82300.0,3,4,4.5,2.4,18.4,Remote,8
E11705,Sandra Johnson,Female,30,Sales,Entry,Bachelor's,2024-03-11,,Active,,60300.0,2,29,10.5,3.0,1.4,Hybrid,5
E11706,Cynthia Thompson,Female,28,IT,Associate,Bachelor's,2021-12-25,,Active,,89100.0,2,6,10.3,3.2,0.5,Remote,25
E11707,Carol Walker,Female,26,IT,Entry,Bachelor's,2022-04-06,,Active,,63200.0,3,8,8.0,3.4,11.6,Onsite,10
E11708,Edward Lee,Male,31,Sales,Entry,Master's,2019-01-24,,Active,,67500.0,3,22,15.1,2.7,4.9,Hybrid,26
E11709,Deborah Martinez,Female,22,Engineering,Associate,Bachelor's,2023-11-06,,Active,,108300.0,3,5,6.7,4.0,0.5,Onsite,51
E11710,Michelle Taylor,Female,39,Sales,Entry,Bachelor's,2019-07-29,,Active,,64500.0,2,3,10.8,3.6,1.2,Hybrid,34
E11711,Steven Martinez,Male,41,Sales,Associate,Bachelor's,2021-09-15,,Active,,86900.0,3,21,22.6,2.2,9.8,Onsite,24
E11712,Nicholas Jackson,Male,28,Marketing,Senior,Bachelor's,2025-08-07,,Active,,100000.0,3,2,8.5,3.1,26.4,Onsite,17
E11713,Christopher Young,Male,31,Marketing,Senior,Bachelor's,2025-09-25,,Active,,103200.0,2,3,12.7,2.7,15.8,Onsite,11
E11714,Stephanie Miller,Female,50,Operations,Manager,Associate Degree,2020-09-17,,Active,,125400.0,2,42,16.8,2.4,28.9,Onsite,4
E11715,David Moore,Male,53,HR,Manager,High School,2025-04-02,,Active,,139300.0,4,17,0.6,3.4,3.2,Onsite,19
E11716,Brian Lopez,Male,34,IT,Associate,High School,2022-09-05,,Active,,90800.0,2,23,10.8,2.5,6.2,Onsite,24
E11717,Jonathan Garcia,Male,49,Sales,Associate,Master's,2019-02-04,,Active,,94400.0,3,24,18.5,2.4,4.9,Onsite,26
E11718,Ryan Allen,Male,26,Customer Support,Associate,High School,2026-01-13,,Active,,53600.0,2,7,9.6,3.9,3.5,Hybrid,8
E11719,Laura Martin,Female,31,IT,Entry,Bachelor's,2021-11-14,,Active,,66600.0,4,19,1.3,4.0,8.4,Onsite,7
E11720,Cynthia Moore,Female,35,Sales,Lead,Bachelor's,2025-11-18,,Active,,123800.0,3,9,20.7,2.3,13.3,Hybrid,12
E11721,Nancy Rodriguez,Female,29,Engineering,Entry,Bachelor's,2019-02-09,,Active,,91100.0,2,25,11.6,1.8,9.5,Onsite,19
E11722,Patricia Gonzalez,Female,30,Marketing,Associate,Bachelor's,2019-07-02,,Active,,80700.0,3,1,10.1,3.0,47.5,Remote,14
E11723,Mark Smith,Male,33,Customer Support,Manager,Bachelor's,2023-09-26,,Active,,103900.0,2,6,14.3,2.6,3.6,Hybrid,24
E11724,Richard Martinez,Male,39,Operations,Lead,Bachelor's,2022-05-20,,Active,,110900.0,2,51,9.0,2.8,1.8,Hybrid,17
E11725,Kevin Garcia,Male,34,Sales,Senior,Bachelor's,2022-06-21,2026-02-08,Terminated,Voluntary - Better Opportunity,115800.0,2,36,21.1,2.0,29.4,Remote,14
E11726,Jacob Lopez,Male,22,Customer Support,Entry,Bachelor's,2022-04-26,,Active,,42500.0,3,20,10.6,3.7,9.5,Hybrid,22
E11727,Nicholas Martinez,Male,27,Engineering,Entry,Master's,2020-11-14,,Active,,90900.0,3,12,5.9,3.0,5.6,Onsite,18
E11728,Lisa Smith,Female,30,Finance,Entry,Master's,2019-08-09,,Active,,72000.0,3,19,9.6,2.8,26.0,Hybrid,7
E11729,Mary Taylor,Female,35,Engineering,Associate,Bachelor's,2022-11-16,,Active,,110000.0,4,0,1.8,3.0,19.7,Hybrid,11
E11730,Mark Brown,Male,42,Sales,Manager,Bachelor's,2026-05-04,2026-06-19,Terminated,Involuntary - Performance,153000.0,2,3,2.6,3.2,14.9,Remote,7
E11731,Lisa Sanchez,Female,38,Sales,Lead,Associate Degree,2020-03-24,,Active,,132300.0,3,3,23.6,3.0,9.2,Onsite,41
E11732,Stephen Taylor,Male,36,Customer Support,Entry,Associate Degree,2022-11-09,,Active,,42000.0,3,4,15.3,2.7,1.0,Hybrid,28
E11733,Anthony Hernandez,Male,32,Customer Support,Senior,Bachelor's,2019-10-27,2022-03-07,Terminated,Involuntary - Performance,77600.0,2,2,27.9,2.5,23.4,Hybrid,16
E11734,Amanda Lee,Female,34,Finance,Senior,Bachelor's,2019-12-16,,Active,,130800.0,1,8,0.0,2.7,7.5,Onsite,17
E11735,Eric Taylor,Male,49,Sales,Manager,Bachelor's,2019-06-13,,Active,,172400.0,2,1,14.5,2.9,10.1,Onsite,25
E11736,Donna Martinez,Female,30,Engineering,Senior,Master's,2023-08-07,,Active,,146100.0,4,15,0.2,3.5,2.1,Onsite,3
E11737,Ashley Rodriguez,Female,36,Engineering,Manager,High School,2026-06-14,,Active,,200300.0,2,2,6.1,3.3,0.5,Onsite,13
E11738,Stephanie Ramirez,Female,49,Finance,Director,Master's,2023-02-03,,Active,,249500.0,5,43,1.7,3.9,25.2,Remote,24
E11739,Daniel Gonzalez,Male,32,Marketing,Entry,PhD,2025-03-22,,Active,,59300.0,2,10,0.0,3.6,1.2,Remote,35
E11740,Deborah Hill,Female,41,Engineering,Lead,Bachelor's,2023-04-20,,Active,,164400.0,4,8,7.5,3.2,1.3,Remote,18
E11741,Steven Thomas,Male,31,Engineering,Entry,Master's,2019-12-23,,Active,,93900.0,3,25,12.1,2.2,4.8,Hybrid,2
E11742,Sharon King,Female,44,Sales,Senior,Bachelor's,2023-04-15,2024-05-12,Terminated,Involuntary - Performance,107000.0,3,9,16.0,3.6,2.3,Hybrid,35
E11743,James Thompson,Male,35,Operations,Associate,Associate Degree,2021-03-15,2021-06-27,Terminated,Voluntary - Personal,66600.0,4,1,14.3,2.9,2.6,Onsite,12
E11744,Joseph Thompson,Male,29,Engineering,Associate,Bachelor's,2023-03-03,,Active,,118100.0,5,24,13.7,3.6,0.5,Remote,10
E11745,Robert Perez,Male,37,Engineering,Senior,Bachelor's,2025-04-15,,Active,,144600.0,2,2,0.0,3.0,4.2,Hybrid,30
E11746,Jeffrey Moore,Male,30,Customer Support,Associate,Master's,2025-06-26,,Active,,53400.0,3,14,16.7,3.0,2.3,Remote,8
E11747,Lisa Clark,Female,30,HR,Associate,Bachelor's,2020-03-30,,Active,,75800.0,3,13,0.0,3.1,3.2,Onsite,9
E11748,Richard Lee,Male,30,Operations,Senior,High School,2021-02-14,,Active,,85900.0,5,1,14.8,3.6,1.8,Hybrid,31
E11749,Brian Allen,Male,38,Marketing,Lead,Master's,2023-11-13,,Active,,125400.0,3,15,5.9,2.9,2.5,Hybrid,28
E11750,Elizabeth Clark,Female,32,IT,Entry,Master's,2024-02-09,,Active,,63500.0,5,1,5.7,3.8,18.4,Hybrid,36
E11751,Sarah Walker,Female,48,Customer Support,Senior,Associate Degree,2023-01-26,2025-08-21,Terminated,Involuntary - Performance,68700.0,3,43,18.1,1.6,6.3,Onsite,34
E11752,Daniel Martinez,Male,24,Sales,Entry,Bachelor's,2018-11-25,,Active,,67700.0,2,1,12.9,3.1,2.2,Onsite,31
E11753,Daniel Martinez,Male,43,Finance,Manager,Master's,2024-04-08,,Active,,180300.0,4,10,8.0,3.6,29.4,Onsite,28
E11754,Michael Smith,Male,39,HR,Entry,High School,2020-01-03,2022-08-25,Terminated,Involuntary - Restructuring,58000.0,4,16,3.8,3.7,4.9,Hybrid,29
E11755,Sandra Lewis,Female,34,Engineering,Senior,Bachelor's,2021-12-21,,Active,,140700.0,3,0,21.8,3.7,13.0,Remote,22
E11756,Larry Clark,Male,44,Engineering,Manager,Associate Degree,2019-06-14,,Active,,230000.0,1,10,6.7,1.8,1.0,Hybrid,21
E11757,Richard Sanchez,Male,28,Sales,Associate,Bachelor's,2019-07-17,,Active,,93000.0,2,28,11.9,2.8,2.7,Hybrid,24
E11758,Jonathan Hill,Male,28,Marketing,Entry,Bachelor's,2024-03-08,2024-08-31,Terminated,Voluntary - Better Opportunity,60400.0,3,30,12.3,2.6,5.5,Hybrid,17
E11759,Nicholas Clark,Male,38,IT,Senior,Associate Degree,2025-11-25,2026-05-21,Terminated,Involuntary - Performance,112100.0,2,8,8.7,3.6,3.1,Onsite,0
E11760,Linda Moore,Female,35,Engineering,Associate,High School,2021-09-02,,Active,,110000.0,1,17,8.0,3.6,4.6,Hybrid,14
E11761,Brian Sanchez,Male,39,Sales,Lead,Bachelor's,2025-05-18,,Active,,132400.0,3,0,18.8,3.4,3.0,Onsite,31
E11762,Rebecca Allen,Female,33,HR,Entry,Master's,2018-09-05,,Active,,56000.0,3,4,15.8,2.3,14.9,Hybrid,21
E11763,Sandra Jones,Female,32,Engineering,Entry,Bachelor's,2019-11-25,,Active,,82300.0,5,0,0.0,3.5,0.6,Hybrid,0
E11764,Linda Wilson,Female,50,Customer Support,Senior,Bachelor's,2019-12-15,,Active,,74800.0,3,21,13.5,4.1,4.8,Remote,15
E11765,Gary Lopez,Male,37,IT,Lead,Master's,2019-07-21,,Active,,142500.0,2,12,0.0,4.1,6.2,Hybrid,21
E11766,Sharon Wilson,Female,34,Marketing,Senior,Bachelor's,2020-11-26,,Active,,99600.0,1,9,14.2,3.1,0.5,Hybrid,16
E11767,Daniel Johnson,Male,31,Engineering,Senior,PhD,2025-05-21,,Active,,144800.0,3,6,10.1,2.9,0.5,Hybrid,30
E11768,Carol Allen,Female,46,Sales,Lead,Bachelor's,2019-01-19,,Active,,131500.0,2,15,10.5,2.8,2.4,Hybrid,11
E11769,Ryan Perez,Male,27,Finance,Entry,Associate Degree,2023-02-05,,Active,,72000.0,2,8,8.6,3.4,4.2,Hybrid,17
E11770,Laura Anderson,Female,38,Engineering,Senior,Bachelor's,2019-06-29,,Active,,149000.0,4,35,7.0,2.8,19.3,Hybrid,7
E11771,Donna White,Female,32,Engineering,Senior,Bachelor's,2025-11-14,,Active,,134400.0,3,4,9.2,4.5,17.6,Remote,28
E11772,Robert Lewis,Male,28,Sales,Associate,Bachelor's,2019-08-14,,Active,,89700.0,2,35,7.4,3.5,14.4,Remote,8
E11773,Paul Scott,Male,26,Sales,Entry,Master's,2026-03-22,,Active,,60000.0,2,5,12.9,2.4,17.1,Onsite,25
E11774,Melissa Sanchez,Female,41,Operations,Lead,Master's,2019-12-11,,Active,,99000.0,3,32,15.8,2.6,0.5,Hybrid,19
E11775,Kimberly Miller,Female,40,Customer Support,Manager,PhD,2024-01-27,2025-07-03,Terminated,Involuntary - Restructuring,98400.0,3,27,14.6,3.1,8.3,Onsite,22
E11776,Mark Young,Male,40,IT,Lead,Bachelor's,2021-06-26,,Active,,143500.0,3,28,15.3,2.6,6.7,Remote,26
E11777,Steven Taylor,Male,32,Operations,Senior,PhD,2020-03-08,,Active,,87100.0,2,13,19.8,1.4,0.5,Onsite,29
E11778,Carol Flores,Female,37,Finance,Lead,Bachelor's,2019-08-30,,Active,,147900.0,3,1,13.2,3.5,12.1,Remote,9
E11779,Linda Anderson,Female,37,Engineering,Senior,Bachelor's,2020-05-16,,Active,,146200.0,3,12,7.3,3.0,8.4,Hybrid,17
E11780,Jennifer Robinson,Female,39,Engineering,Lead,Associate Degree,2022-12-02,,Active,,168100.0,2,5,7.8,3.9,3.5,Hybrid,3
E11781,Jeffrey Harris,Male,31,HR,Entry,Master's,2022-11-26,,Active,,53300.0,2,1,11.4,2.6,11.4,Onsite,7
E11782,Jeffrey Ramirez,Male,33,Operations,Senior,Master's,2025-09-14,,Active,,83500.0,3,11,16.6,3.3,4.0,Onsite,16
E11783,Jessica White,Female,21,IT,Associate,Bachelor's,2025-11-04,,Active,,81500.0,4,9,13.8,4.0,8.2,Hybrid,9
E11784,John Hill,Male,36,Engineering,Senior,Master's,2024-12-26,,Active,,146200.0,2,19,8.1,3.4,13.2,Onsite,25
E11785,Larry Wright,Male,31,Sales,Senior,Associate Degree,2019-11-17,2025-02-03,Terminated,Voluntary - Better Opportunity,120900.0,2,7,12.1,3.4,2.7,Hybrid,13
E11786,Elizabeth Martinez,Female,36,Sales,Associate,Associate Degree,2020-02-22,2025-04-09,Terminated,Voluntary - Better Opportunity,87800.0,2,10,8.7,3.1,6.5,Hybrid,12
E11787,Deborah King,Female,37,Sales,Associate,Bachelor's,2021-05-05,,Active,,83300.0,2,22,9.0,3.0,4.1,Hybrid,20
E11788,Mark Flores,Male,31,Operations,Senior,Bachelor's,2025-10-17,,Active,,86300.0,2,2,10.4,3.0,3.8,Hybrid,6
